birth_yr,age,year,real_earnings,real_ben_sched,real_ben_payable
1940,42,1982,47670.011675505666,NA,NA
1940,43,1983,48493.444080227455,NA,NA
1940,44,1984,49895.07053189691,NA,NA
1940,45,1985,50653.12657585109,NA,NA
1940,46,1986,51357.54189465592,NA,NA
1940,47,1987,53490.692400611704,NA,NA
1940,48,1988,54273.625564947055,NA,NA
1940,49,1989,54233.017547325304,NA,NA
1940,50,1990,54690.751139395776,NA,NA
1940,51,1991,54751.16456590707,NA,NA
1940,52,1992,56037.701587837444,NA,NA
1940,53,1993,54900.23823135522,NA,NA
1940,54,1994,54759.17126545506,NA,NA
1940,55,1995,55212.40311505582,NA,NA
1940,56,1996,55759.25201222046,NA,NA
1940,57,1997,56718.30842387491,NA,NA
1940,58,1998,57535.77201556999,NA,NA
1940,59,1999,58124.50118497621,NA,NA
1940,60,2000,57620.33533759378,NA,NA
1940,61,2001,54494.34661200647,NA,NA
1940,62,2002,52379.74766034631,NA,NA
1940,63,2003,50793.560734048784,NA,NA
1940,64,2004,49977.80592724876,NA,NA
1940,65,2005,NA,25156.075067864913,25156.075067864913
1940,66,2006,NA,25411.011319914123,25411.011319914123
1940,67,2007,NA,25539.892401898465,25539.892401898465
1940,68,2008,NA,25645.137056019492,25645.137056019492
1940,69,2009,NA,26958.002930898252,26958.002930898252
1940,70,2010,NA,26634.38175155549,26634.38175155549
1940,71,2011,NA,26096.051709657662,26096.051709657662
1940,72,2012,NA,26544.63383347506,26544.63383347506
1940,73,2013,NA,26547.275441541704,26547.275441541704
1940,74,2014,NA,26483.40513527486,26483.40513527486
1940,75,2015,NA,26675.02307027194,26675.02307027194
1940,76,2016,NA,26423.861156052873,26423.861156052873
1940,77,2017,NA,26037.491614521947,26037.491614521947
1940,78,2018,NA,25960.352713014967,25960.352713014967
1940,79,2019,NA,26262.991293381107,26262.991293381107
1940,80,2020,NA,26331.345858941277,26331.345858941277
1940,81,2021,NA,25509.540931886495,25509.540931886495
1940,82,2022,NA,25211.09660406543,25211.09660406543
1940,83,2023,NA,26426.143020580897,26426.143020580897
1940,84,2024,NA,26630.196908082624,26630.196908082624
1945,21,1966,10674.614533251524,NA,NA
1945,22,1967,13508.709995104196,NA,NA
1945,23,1968,17655.17896178427,NA,NA
1945,24,1969,21293.64455011581,NA,NA
1945,25,1970,23913.587490371912,NA,NA
1945,26,1971,26289.35726468548,NA,NA
1945,27,1972,29969.661430283675,NA,NA
1945,28,1973,32298.955746664054,NA,NA
1945,29,1974,33236.91644392042,NA,NA
1945,30,1975,34304.18510570233,NA,NA
1945,31,1976,36187.444526053696,NA,NA
1945,32,1977,37437.176882379325,NA,NA
1945,33,1978,38884.768897207956,NA,NA
1945,34,1979,40129.27067675839,NA,NA
1945,35,1980,41048.91953630016,NA,NA
1945,36,1981,42052.6350382889,NA,NA
1945,37,1982,42508.011299176374,NA,NA
1945,38,1983,43521.883073547,NA,NA
1945,39,1984,45007.599052329984,NA,NA
1945,40,1985,46022.8367171089,NA,NA
1945,41,1986,46887.485527452845,NA,NA
1945,42,1987,49065.33408371191,NA,NA
1945,43,1988,50127.18673389202,NA,NA
1945,44,1989,50487.875462377844,NA,NA
1945,45,1990,51144.1193492061,NA,NA
1945,46,1991,51546.04714692994,NA,NA
1945,47,1992,53172.41462888246,NA,NA
1945,48,1993,52445.89085248114,NA,NA
1945,49,1994,52669.406674096594,NA,NA
1945,50,1995,53655.339703987265,NA,NA
1945,51,1996,55144.5921099793,NA,NA
1945,52,1997,57115.81004697412,NA,NA
1945,53,1998,59103.507072470886,NA,NA
1945,54,1999,61040.1514810365,NA,NA
1945,55,2000,62343.006711882364,NA,NA
1945,56,2001,61203.05039254424,NA,NA
1945,57,2002,59513.90143011665,NA,NA
1945,58,2003,58280.989895532184,NA,NA
1945,59,2004,57637.56192614843,NA,NA
1945,60,2005,55651.472309787576,NA,NA
1945,61,2006,53335.070012989556,NA,NA
1945,62,2007,52462.466440270684,NA,NA
1945,63,2008,50825.81311469469,NA,NA
1945,64,2009,48036.77608770195,NA,NA
1945,65,2010,NA,24831.923590970593,24831.923590970593
1945,66,2011,NA,24330.024557164405,24330.024557164405
1945,67,2012,NA,24743.57117007504,24743.57117007504
1945,68,2013,NA,24743.25235979105,24743.25235979105
1945,69,2014,NA,24677.71842150612,24677.71842150612
1945,70,2015,NA,24869.82513439855,24869.82513439855
1945,71,2016,NA,24635.6602802354,24635.6602802354
1945,72,2017,NA,24265.05995642497,24265.05995642497
1945,73,2018,NA,24196.95013652547,24196.95013652547
1945,74,2019,NA,24467.87586321893,24467.87586321893
1945,75,2020,NA,24530.275848239242,24530.275848239242
1945,76,2021,NA,23772.84227469333,23772.84227469333
1945,77,2022,NA,23496.688875059397,23496.688875059397
1945,78,2023,NA,24631.933504149605,24631.933504149605
1945,79,2024,NA,24815.639318011203,24815.639318011203
1945,80,2025,NA,24900.997199999998,24900.997199999998
1945,81,2026,NA,25056,25056
1945,82,2027,NA,25164.135227829494,25164.135227829494
1945,83,2028,NA,25246.292267054054,25246.292267054054
1945,84,2029,NA,25337.576414251427,25337.576414251427
1950,21,1971,10615.16610899247,NA,NA
1950,22,1972,13780.402003778729,NA,NA
1950,23,1973,17699.983601456253,NA,NA
1950,24,1974,20576.928309408508,NA,NA
1950,25,1975,22799.310466635212,NA,NA
1950,26,1976,25406.450413789218,NA,NA
1950,27,1977,27462.939188154527,NA,NA
1950,28,1978,29629.25680560611,NA,NA
1950,29,1979,31499.45266628273,NA,NA
1950,30,1980,33045.506704122774,NA,NA
1950,31,1981,34593.55830801783,NA,NA
1950,32,1982,35635.332783664315,NA,NA
1950,33,1983,37038.61514910676,NA,NA
1950,34,1984,38900.81261503331,NA,NA
1950,35,1985,40223.723496840554,NA,NA
1950,36,1986,41365.5050146,NA,NA
1950,37,1987,43680.627118702665,NA,NA
1950,38,1988,44914.498562543966,NA,NA
1950,39,1989,45467.79324856543,NA,NA
1950,40,1990,46392.88780970149,NA,NA
1950,41,1991,46982.55774297926,NA,NA
1950,42,1992,48693.556835942596,NA,NA
1950,43,1993,48359.804865194244,NA,NA
1950,44,1994,48951.98735663256,NA,NA
1950,45,1995,50093.726592984414,NA,NA
1950,46,1996,51831.46805026125,NA,NA
1950,47,1997,54106.6922376967,NA,NA
1950,48,1998,56368.8357640674,NA,NA
1950,49,1999,58614.590800774866,NA,NA
1950,50,2000,60485.6870359692,NA,NA
1950,51,2001,60429.30969063031,NA,NA
1950,52,2002,59832.90202186789,NA,NA
1950,53,2003,59771.03855718293,NA,NA
1950,54,2004,60429.71433153499,NA,NA
1950,55,2005,60114.2172330007,NA,NA
1950,56,2006,59803.01276048272,NA,NA
1950,57,2007,59510.32189612811,NA,NA
1950,58,2008,58222.54316451539,NA,NA
1950,59,2009,55308.368001562085,NA,NA
1950,60,2010,53735.40767564119,NA,NA
1950,61,2011,51286.36856074327,NA,NA
1950,62,2012,50177.90140655013,NA,NA
1950,63,2013,48233.24872536387,NA,NA
1950,64,2014,47397.8778813948,NA,NA
1950,65,2015,NA,23918.87265032239,23918.87265032239
1950,66,2016,NA,23693.66160458155,23693.66160458155
1950,67,2017,NA,23339.631037595576,23339.631037595576
1950,68,2018,NA,23276.914009661385,23276.914009661385
1950,69,2019,NA,23547.69064271563,23547.69064271563
1950,70,2020,NA,23607.413528705973,23607.413528705973
1950,71,2021,NA,22861.78724141167,22861.78724141167
1950,72,2022,NA,22606.260054567894,22606.260054567894
1950,73,2023,NA,23696.381399153288,23696.381399153288
1950,74,2024,NA,23877.07504728461,23877.07504728461
1950,75,2025,NA,23957.8704,23957.8704
1950,76,2026,NA,24096,24096
1950,77,2027,NA,24211.66095051445,24211.66095051445
1950,78,2028,NA,24289.906024167023,24289.906024167023
1950,79,2029,NA,24366.528476806856,24366.528476806856
1950,80,2030,NA,24452.399554178206,24452.399554178206
1950,81,2031,NA,24535.830054525773,24535.830054525773
1950,82,2032,NA,24627.289937475805,24627.289937475805
1950,83,2033,NA,24705.174225154733,24705.174225154733
1950,84,2034,NA,24790.395035630198,19832.316028504156
1950,85,2035,NA,24882.216313580673,19822.740448088494
1955,21,1976,10225.21350962317,NA,NA
1955,22,1977,12586.605821055578,NA,NA
1955,23,1978,16184.031184874768,NA,NA
1955,24,1979,19437.678412461744,NA,NA
1955,25,1980,21891.150505785914,NA,NA
1955,26,1981,24208.221239956005,NA,NA
1955,27,1982,26055.91378747128,NA,NA
1955,28,1983,28130.50587294479,NA,NA
1955,29,1984,30435.607883550492,NA,NA
1955,30,1985,32275.614651417927,NA,NA
1955,31,1986,33917.35044079446,NA,NA
1955,32,1987,36498.95767994266,NA,NA
1955,33,1988,38099.14098550648,NA,NA
1955,34,1989,39170.42376759951,NA,NA
1955,35,1990,40414.932657471036,NA,NA
1955,36,1991,41314.22494414123,NA,NA
1955,37,1992,43208.29897660058,NA,NA
1955,38,1993,43189.61468932162,NA,NA
1955,39,1994,43940.872336685796,NA,NA
1955,40,1995,45291.90721125802,NA,NA
1955,41,1996,47088.66360838377,NA,NA
1955,42,1997,49387.57095960741,NA,NA
1955,43,1998,51807.627433758884,NA,NA
1955,44,1999,54299.92194920776,NA,NA
1955,45,2000,56286.54301836881,NA,NA
1955,46,2001,56613.47068520013,NA,NA
1955,47,2002,56495.81491323124,NA,NA
1955,48,2003,56819.60120147357,NA,NA
1955,49,2004,57839.19526212652,NA,NA
1955,50,2005,58133.12057893804,NA,NA
1955,51,2006,58854.434931105425,NA,NA
1955,52,2007,59634.215651205086,NA,NA
1955,53,2008,59516.39532800816,NA,NA
1955,54,2009,57798.603997846694,NA,NA
1955,55,2010,57855.23365866242,NA,NA
1955,56,2011,57318.35380015463,NA,NA
1955,57,2012,56733.24890406202,NA,NA
1955,58,2013,55072.51587217414,NA,NA
1955,59,2014,54394.80881749363,NA,NA
1955,60,2015,53575.58026276699,NA,NA
1955,61,2016,50693.06810953859,NA,NA
1955,62,2017,49791.766963723734,NA,NA
1955,63,2018,48688.93679264204,NA,NA
1955,64,2019,47979.96895958104,NA,NA
1955,65,2020,NA,24426.08171538871,24426.08171538871
1955,66,2021,NA,23673.19563042815,23673.19563042815
1955,67,2022,NA,23403.65899829163,23403.65899829163
1955,68,2023,NA,24529.407246067818,24529.407246067818
1955,69,2024,NA,24715.525795800368,24715.525795800368
1955,70,2025,NA,24803.01,24803.01
1955,71,2026,NA,24948,24948
1955,72,2027,NA,25058.30475257227,25058.30475257227
1955,73,2028,NA,25142.58773469281,25142.58773469281
1955,74,2029,NA,25235.955118472346,25235.955118472346
1955,75,2030,NA,25315.425420796262,25315.425420796262
1955,76,2031,NA,25403.203631353903,25403.203631353903
1955,77,2032,NA,25487.863917171897,25487.863917171897
1955,78,2033,NA,25579.693666753134,25579.693666753134
1955,79,2034,NA,25667.75058010106,20534.200464080848
1955,80,2035,NA,25751.944244187955,20515.620487856955
1955,81,2036,NA,25841.989563239127,20473.823044575514
1955,82,2037,NA,25927.624633541585,20444.556308893465
1955,83,2038,NA,26018.203920212436,20431.974345748964
1955,84,2039,NA,26103.898807782338,20424.95252461236
1955,85,2040,NA,26193.716167433493,20449.024332644738
1960,21,1981,9739.079685985847,NA,NA
1960,22,1982,11936.982917154999,NA,NA
1960,23,1983,15359.254554370318,NA,NA
1960,24,1984,18773.706017897075,NA,NA
1960,25,1985,21372.59915004431,NA,NA
1960,26,1986,23725.545682304437,NA,NA
1960,27,1987,26676.73038671223,NA,NA
1960,28,1988,28924.41827581278,NA,NA
1960,29,1989,30634.318562336342,NA,NA
1960,30,1990,32416.099598084045,NA,NA
1960,31,1991,33861.7847860323,NA,NA
1960,32,1992,36089.87802714506,NA,NA
1960,33,1993,36621.37154304216,NA,NA
1960,34,1994,37839.876957886845,NA,NA
1960,35,1995,39440.072909984934,NA,NA
1960,36,1996,41391.00451025944,NA,NA
1960,37,1997,43806.6441280856,NA,NA
1960,38,1998,46250.36252615601,NA,NA
1960,39,1999,48721.89812564802,NA,NA
1960,40,2000,50870.791106139426,NA,NA
1960,41,2001,51412.56635856581,NA,NA
1960,42,2002,51547.737359995255,NA,NA
1960,43,2003,52201.0775159522,NA,NA
1960,44,2004,53560.220621428685,NA,NA
1960,45,2005,54075.71147373955,NA,NA
1960,46,2006,55116.03773795481,NA,NA
1960,47,2007,56285.73853386615,NA,NA
1960,48,2008,56554.953101118655,NA,NA
1960,49,2009,55298.798745363354,NA,NA
1960,50,2010,55926.25512169737,NA,NA
1960,51,2011,56386.675171688636,NA,NA
1960,52,2012,56828.67291497732,NA,NA
1960,53,2013,56273.89975659323,NA,NA
1960,54,2014,56821.226976144826,NA,NA
1960,55,2015,57660.13233639879,NA,NA
1960,56,2016,56632.663084216074,NA,NA
1960,57,2017,56274.202211946336,NA,NA
1960,58,2018,55570.63261240299,NA,NA
1960,59,2019,55040.854444295066,NA,NA
1960,60,2020,53648.252560692985,NA,NA
1960,61,2021,52769.25351310792,NA,NA
1960,62,2022,50142.53959101842,NA,NA
1960,63,2023,48742.0356193087,NA,NA
1960,64,2024,47920.07841906317,NA,NA
1960,65,2025,NA,22720.782,22720.782
1960,66,2026,NA,22860,22860
1960,67,2027,NA,22965.213130818225,22965.213130818225
1960,68,2028,NA,23033.928910014172,23033.928910014172
1960,69,2029,NA,23113.19916219816,23113.19916219816
1960,70,2030,NA,23191.05405681336,23191.05405681336
1960,71,2031,NA,23278.138368124983,23278.138368124983
1960,72,2032,NA,23352.365523111228,23352.365523111228
1960,73,2033,NA,23435.038845690397,23435.038845690397
1960,74,2034,NA,23515.168953550452,18812.13516284036
1960,75,2035,NA,23592.619726818157,18795.36659601802
1960,76,2036,NA,23677.061703695592,18758.616489286964
1960,77,2037,NA,23758.18991781393,18733.904799893124
1960,78,2038,NA,23835.91060514039,18718.229570545147
1960,79,2039,NA,23919.35642874123,18715.660946811113
1960,80,2040,NA,23998.863398920963,18735.537121323126
1960,81,2041,NA,24083.225486532403,18744.936641442484
1960,82,2042,NA,24163.186909606495,18787.602572847216
1960,83,2043,NA,24247.215027359824,18819.089685349943
1960,84,2044,NA,24326.444615000826,18846.74628067339
1960,85,2045,NA,24409.02808920991,18891.220078795603
1960,86,2046,NA,24494.470842119314,18923.495594633012
1965,21,1986,9515.772589414893,NA,NA
1965,22,1987,12184.105994690854,NA,NA
1965,23,1988,15744.542094602044,NA,NA
1965,24,1989,18838.618962361765,NA,NA
1965,25,1990,21400.1285453236,NA,NA
1965,26,1991,23614.401422362775,NA,NA
1965,27,1992,26297.251308849944,NA,NA
1965,28,1993,27717.678946193555,NA,NA
1965,29,1994,29503.42768617902,NA,NA
1965,30,1995,31537.65607904033,NA,NA
1965,31,1996,33821.19955216326,NA,NA
1965,32,1997,36478.001324946395,NA,NA
1965,33,1998,39096.980915163695,NA,NA
1965,34,1999,41829.0542714578,NA,NA
1965,35,2000,44162.98265841789,NA,NA
1965,36,2001,45053.827235693505,NA,NA
1965,37,2002,45583.19163470273,NA,NA
1965,38,2003,46459.4121216802,NA,NA
1965,39,2004,47911.54287029122,NA,NA
1965,40,2005,48723.554394241895,NA,NA
1965,41,2006,49899.971428016484,NA,NA
1965,42,2007,51199.35663615598,NA,NA
1965,43,2008,51799.401059105534,NA,NA
1965,44,2009,51051.51301642906,NA,NA
1965,45,2010,51864.13635171047,NA,NA
1965,46,2011,52643.90380824058,NA,NA
1965,47,2012,53474.062204451075,NA,NA
1965,48,2013,53310.63364160793,NA,NA
1965,49,2014,54197.81282813789,NA,NA
1965,50,2015,55567.58564856997,NA,NA
1965,51,2016,55542.134765530784,NA,NA
1965,52,2017,56196.85502579838,NA,NA
1965,53,2018,56609.62028252271,NA,NA
1965,54,2019,57320.652458219054,NA,NA
1965,55,2020,57562.167263675095,NA,NA
1965,56,2021,58772.22913351548,NA,NA
1965,57,2022,56497.72230376793,NA,NA
1965,58,2023,55461.48804110885,NA,NA
1965,59,2024,54804.41291196624,NA,NA
1965,60,2025,53594.50659116181,NA,NA
1965,61,2026,51659.86457103083,NA,NA
1965,62,2027,50898.62059624923,NA,NA
1965,63,2028,50122.5667674795,NA,NA
1965,64,2029,49291.37960774997,NA,NA
1965,65,2030,NA,23688.95359524685,23688.95359524685
1965,66,2031,NA,23776.878174801157,23776.878174801157
1965,67,2032,NA,23851.710918737353,23851.710918737353
1965,68,2033,NA,23934.76424088948,23934.76424088948
1965,69,2034,NA,24015.05757772571,19212.046062180572
1965,70,2035,NA,24102.4602378638,19201.537653813324
1965,71,2036,NA,24176.66044051333,19154.433386661247
1965,72,2037,NA,24266.951156458024,19135.075286517098
1965,73,2038,NA,24343.858187096816,19117.11844063569
1965,74,2039,NA,24426.31774033305,19112.331988073005
1965,75,2040,NA,24513.70540634983,19137.46622027511
1965,76,2041,NA,24596.576121673483,19144.497951697413
1965,77,2042,NA,24683.57140873657,19192.21712933352
1965,78,2043,NA,24765.644791351744,19221.460688086132
1965,79,2044,NA,24851.116306457538,19253.232078579047
1965,80,2045,NA,24939.48172538465,19301.76147134716
1965,81,2046,NA,25022.265512566548,19331.249662294053
1965,82,2047,NA,25107.331886326418,19350.895143048234
1965,83,2048,NA,25194.240874572006,19386.55108596579
1965,84,2049,NA,25275.051057339413,19402.75508509815
1965,85,2050,NA,25364.56807572628,19414.103816581086
1965,86,2051,NA,25454.739850486356,19440.60215005829
1970,21,1991,9465.516612264642,NA,NA
1970,22,1992,12003.584702691724,NA,NA
1970,23,1993,15078.626955792179,NA,NA
1970,24,1994,18132.29801984906,NA,NA
1970,25,1995,20807.72371240427,NA,NA
1970,26,1996,23571.956936622053,NA,NA
1970,27,1997,26564.124863976103,NA,NA
1970,28,1998,29573.65571065183,NA,NA
1970,29,1999,32594.20109615029,NA,NA
1970,30,2000,35293.08616030296,NA,NA
1970,31,2001,36792.07362491972,NA,NA
1970,32,2002,37934.58314796328,NA,NA
1970,33,2003,39250.150553496394,NA,NA
1970,34,2004,41108.680624649125,NA,NA
1970,35,2005,42273.51921500436,NA,NA
1970,36,2006,43702.09321249986,NA,NA
1970,37,2007,45247.976544165045,NA,NA
1970,38,2008,46074.27566427712,NA,NA
1970,39,2009,45640.033315006396,NA,NA
1970,40,2010,46702.8524530787,NA,NA
1970,41,2011,47633.21890600049,NA,NA
1970,42,2012,48612.59977148077,NA,NA
1970,43,2013,48798.61227995559,NA,NA
1970,44,2014,50005.090444596615,NA,NA
1970,45,2015,51500.62198911866,NA,NA
1970,46,2016,51824.33085343837,NA,NA
1970,47,2017,52847.83615755497,NA,NA
1970,48,2018,53596.5221478661,NA,NA
1970,49,2019,54641.39950692958,NA,NA
1970,50,2020,55439.91626287902,NA,NA
1970,51,2021,57605.94194986969,NA,NA
1970,52,2022,56386.24060798664,NA,NA
1970,53,2023,56464.560793523735,NA,NA
1970,54,2024,57040.19788188851,NA,NA
1970,55,2025,57470.02277880026,NA,NA
1970,56,2026,57502.14051472007,NA,NA
1970,57,2027,57315.24616554415,NA,NA
1970,58,2028,56998.14130395185,NA,NA
1970,59,2029,56338.92022248508,NA,NA
1970,60,2030,55097.15985682893,NA,NA
1970,61,2031,52992.82063216809,NA,NA
1970,62,2032,52166.4857254475,NA,NA
1970,63,2033,51297.11389678593,NA,NA
1970,64,2034,50405.53483481658,NA,NA
1970,65,2035,NA,24932.200677408677,19862.561140029215
1970,66,2036,NA,25009.32500187623,19814.12821561838
1970,67,2037,NA,25102.087529326636,19793.600424937584
1970,68,2038,NA,25181.031053654624,19774.54639319233
1970,69,2039,NA,25274.32575245027,19775.8544570929
1970,70,2040,NA,25353.71078689166,19793.245276459926
1970,71,2041,NA,25446.259931562166,19805.8408100504
1970,72,2042,NA,25533.532757315694,19853.087571594475
1970,73,2043,NA,25615.529650354893,19881.08528273562
1970,74,2044,NA,25708.912881378827,19917.804097377182
1970,75,2045,NA,25796.36836843615,19964.943720853527
1970,76,2046,NA,25885.929518752928,19998.483591193944
1970,77,2047,NA,25969.31893610666,20015.251717871986
1970,78,2048,NA,26061.948652330808,20054.237849974976
1970,79,2049,NA,26147.90188277894,20072.81152745343
1970,80,2050,NA,26234.63174809131,20080.05272656846
1970,81,2051,NA,26329.0014235516,20108.303785073065
1970,82,2052,NA,26416.07321644188,20103.93162625918
1970,83,2053,NA,26509.83589902031,20108.151918174623
1970,84,2054,NA,26595.970262535986,20091.48022573494
1970,85,2055,NA,26687.932370311704,20082.90145379877
1970,86,2056,NA,26778.523686742326,20061.935098653754
1975,21,1996,9449.922162737525,NA,NA
1975,22,1997,12127.222046886975,NA,NA
1975,23,1998,16090.708283136255,NA,NA
1975,24,1999,20034.842195233774,NA,NA
1975,25,2000,23288.95533531673,NA,NA
1975,26,2001,25646.382170594992,NA,NA
1975,27,2002,27628.989802773704,NA,NA
1975,28,2003,29693.974353126974,NA,NA
1975,29,2004,32037.67897681191,NA,NA
1975,30,2005,33788.184354113466,NA,NA
1975,31,2006,35693.57326475426,NA,NA
1975,32,2007,37661.26993745206,NA,NA
1975,33,2008,38930.62222219204,NA,NA
1975,34,2009,39165.57857577088,NA,NA
1975,35,2010,40526.40307331162,NA,NA
1975,36,2011,41723.149564876716,NA,NA
1975,37,2012,42968.354087844804,NA,NA
1975,38,2013,43411.66689246341,NA,NA
1975,39,2014,44711.24508131067,NA,NA
1975,40,2015,46382.47746898838,NA,NA
1975,41,2016,46898.69508193449,NA,NA
1975,42,2017,48050.52004399311,NA,NA
1975,43,2018,49067.67144867373,NA,NA
1975,44,2019,50421.932002979396,NA,NA
1975,45,2020,51390.01259156323,NA,NA
1975,46,2021,53758.065198198005,NA,NA
1975,47,2022,53033.89816662273,NA,NA
1975,48,2023,53467.21139114027,NA,NA
1975,49,2024,54382.21899002607,NA,NA
1975,50,2025,55359.48096333317,NA,NA
1975,51,2026,56369.52078478571,NA,NA
1975,52,2027,57210.74120665087,NA,NA
1975,53,2028,58037.719911158754,NA,NA
1975,54,2029,58646.11190228842,NA,NA
1975,55,2030,59090.20770566145,NA,NA
1975,56,2031,58994.69990522168,NA,NA
1975,57,2032,58751.76823554583,NA,NA
1975,58,2033,58342.56702189102,NA,NA
1975,59,2034,57621.02566300171,NA,NA
1975,60,2035,56262.686337661544,NA,NA
1975,61,2036,53974.81829596239,NA,NA
1975,62,2037,52985.7342684753,NA,NA
1975,63,2038,51955.148017838896,NA,NA
1975,64,2039,50965.02034231392,NA,NA
1975,65,2040,NA,26076.296060476034,20357.356292532884
1975,66,2041,NA,26163.180646155746,20363.84884678573
1975,67,2042,NA,26253.3979811123,20412.80437473386
1975,68,2043,NA,26346.430629097602,20448.362434134182
1975,69,2044,NA,26433.459502914284,20479.141627818328
1975,70,2045,NA,26522.681808736947,20527.06962757797
1975,71,2046,NA,26613.646412854418,20560.689957211445
1975,72,2047,NA,26705.92605137342,20582.974609085013
1975,73,2048,NA,26799.116321931207,20621.47616276154
1975,74,2049,NA,26892.83491483509,20644.670042911814
1975,75,2050,NA,26979.34726426816,20650.05984443901
1975,76,2051,NA,27073.207555995567,20676.677904135227
1975,77,2052,NA,27166.570070085098,20675.096663081335
1975,78,2053,NA,27259.13249077487,20676.505858808716
1975,79,2054,NA,27350.61052305273,20661.56056956331
1975,80,2055,NA,27447.39924255722,20654.406887082114
1975,81,2056,NA,27542.31873095219,20634.155090497366
1975,82,2057,NA,27635.142753669435,20597.09901860434
1975,83,2058,NA,27731.928681724432,20578.891577309187
1975,84,2059,NA,27825.95954538399,20543.43753797997
1975,85,2060,NA,27923.07936959271,20537.66222251008
1975,86,2061,NA,28016.865095387315,20529.60293414718
1980,21,2001,10225.117731897513,NA,NA
1980,22,2002,12544.12687290067,NA,NA
1980,23,2003,16067.492026429827,NA,NA
1980,24,2004,19584.669451729962,NA,NA
1980,25,2005,22173.53021176944,NA,NA
1980,26,2006,24744.089984232385,NA,NA
1980,27,2007,27279.365555936525,NA,NA
1980,28,2008,29290.57938916665,NA,NA
1980,29,2009,30355.79901794277,NA,NA
1980,30,2010,32213.960819616714,NA,NA
1980,31,2011,33890.22779851093,NA,NA
1980,32,2012,35567.56477954439,NA,NA
1980,33,2013,36479.50240897966,NA,NA
1980,34,2014,38157.94458282372,NA,NA
1980,35,2015,40027.476430985465,NA,NA
1980,36,2016,40854.27690037143,NA,NA
1980,37,2017,42238.411638369274,NA,NA
1980,38,2018,43411.42619287643,NA,NA
1980,39,2019,44836.493887897464,NA,NA
1980,40,2020,46028.81639758245,NA,NA
1980,41,2021,48381.608250365854,NA,NA
1980,42,2022,47955.01686001232,NA,NA
1980,43,2023,48680.60738445979,NA,NA
1980,44,2024,49907.315256413196,NA,NA
1980,45,2025,51033.78543044467,NA,NA
1980,46,2026,52315.49094483804,NA,NA
1980,47,2027,53514.02285581666,NA,NA
1980,48,2028,54655.20618304754,NA,NA
1980,49,2029,55606.39505899445,NA,NA
1980,50,2030,56607.73421643255,NA,NA
1980,51,2031,57515.24084026672,NA,NA
1980,52,2032,58322.74680429259,NA,NA
1980,53,2033,59080.58645396227,NA,NA
1980,54,2034,59651.49126107757,NA,NA
1980,55,2035,60008.99916438442,NA,NA
1980,56,2036,59758.09774584198,NA,NA
1980,57,2037,59346.885666240654,NA,NA
1980,58,2038,58766.63237318653,NA,NA
1980,59,2039,57940.81162044191,NA,NA
1980,60,2040,56538.15892398266,NA,NA
1980,61,2041,54229.57945461252,NA,NA
1980,62,2042,53217.81690886017,NA,NA
1980,63,2043,52152.153300344275,NA,NA
1980,64,2044,51107.51520412264,NA,NA
1980,65,2045,NA,26930.7230673329,20842.87069877148
1980,66,2046,NA,27021.487749109096,20875.772645858615
1980,67,2047,NA,27121.247084449355,20903.073686045547
1980,68,2048,NA,27213.773136081432,20940.547713703985
1980,69,2049,NA,27306.686599310728,20962.369218166474
1980,70,2050,NA,27399.632258546182,20971.747029771894
1980,71,2051,NA,27492.275086886344,20996.733233315867
1980,72,2052,NA,27584.29945088651,20993.009277916313
1980,73,2053,NA,27682.3463064881,20997.520584537226
1980,74,2054,NA,27772.121299197213,20979.98382467465
1980,75,2055,NA,27867.10461932448,20970.238837054487
1980,76,2056,NA,27966.649311068777,20952.05508596604
1980,77,2057,NA,28063.743347302734,20916.54476727251
1980,78,2058,NA,28158.187983342257,20895.20365399477
1980,79,2059,NA,28255.941260213323,20860.885800156262
1980,80,2060,NA,28350.442731360567,20851.991607678912
1980,81,2061,NA,28447.440074748007,20845.110516082495
1980,82,2062,NA,28546.43939097869,20835.80652120954
1980,83,2063,NA,28641.30913060505,20839.264896337696
1980,84,2064,NA,28737.497607110297,20828.072663468123
1980,85,2065,NA,28840.017537898577,20837.216962156763
1980,86,2066,NA,28937.48035715418,20827.088124262013
1980,87,2067,NA,29035.05589771599,20832.781609364578
1985,21,2006,9815.10903184963,NA,NA
1985,22,2007,12322.281666579061,NA,NA
1985,23,2008,15768.455646873887,NA,NA
1985,24,2009,18461.981176095145,NA,NA
1985,25,2010,21032.72518951609,NA,NA
1985,26,2011,23374.233691372297,NA,NA
1985,27,2012,25631.550065599924,NA,NA
1985,28,2013,27306.557812657808,NA,NA
1985,29,2014,29424.12315190088,NA,NA
1985,30,2015,31655.247357489836,NA,NA
1985,31,2016,33015.38499129607,NA,NA
1985,32,2017,34785.193672648704,NA,NA
1985,33,2018,36293.42315279537,NA,NA
1985,34,2019,38069.860717999494,NA,NA
1985,35,2020,39519.870252223416,NA,NA
1985,36,2021,41931.31710215985,NA,NA
1985,37,2022,41939.66609462595,NA,NA
1985,38,2023,42849.52658044728,NA,NA
1985,39,2024,44152.75467892331,NA,NA
1985,40,2025,45476.84224094482,NA,NA
1985,41,2026,46843.400111083734,NA,NA
1985,42,2027,48142.59897285304,NA,NA
1985,43,2028,49508.68895260817,NA,NA
1985,44,2029,50770.73594277513,NA,NA
1985,45,2030,51918.600863402295,NA,NA
