id,worker_type,spouse_type,birth_yr,claim_age,year,age,earnings,death_age,nominal_ben_pb,real_ben_pb
R-very_low-2010-44-65,very_low,high,2010,65,2083,73,0,88,59024.646413184004,18564.868531870998
R-very_low-2010-44-65,very_low,high,2010,65,2084,74,0,88,60504.229454039996,18647.95486691037
R-very_low-2010-44-65,very_low,high,2010,65,2085,75,0,88,62086.060001856,18751.09206997649
R-very_low-2010-44-65,very_low,high,2010,65,2086,76,0,88,63750.324817404005,18866.95696187385
R-very_low-2010-44-65,very_low,high,2010,65,2087,77,0,88,65399.626353636006,18966.260660914064
R-very_low-2010-44-65,very_low,high,2010,65,2088,78,0,88,67219.63472952,19102.47266528825
R-very_low-2010-44-65,very_low,high,2010,65,2089,79,0,88,69058.527406992,19230.81734778869
R-very_low-2010-44-65,very_low,high,2010,65,2090,80,0,88,70890.027502272,19344.279811965993
R-very_low-2010-44-65,very_low,high,2010,65,2091,81,0,88,72827.993313768,19473.891918352092
R-very_low-2010-44-65,very_low,high,2010,65,2092,82,0,88,74772.158486928,19592.11495821798
R-very_low-2010-44-65,very_low,high,2010,65,2093,83,0,88,76778.14910148,19713.604159793067
R-very_low-2010-44-65,very_low,high,2010,65,2094,84,0,88,78684.530328,19797.24425243179
R-very_low-2010-44-65,very_low,high,2010,65,2095,85,0,88,80706.32746119601,19898.02447011647
R-very_low-2010-44-65,very_low,high,2010,65,2096,86,0,88,82732.511010864,19987.8265517832
R-very_low-2010-44-65,very_low,high,2010,65,2097,87,0,88,84768.359581872,20068.27927666446
R-very_low-2010-44-65,very_low,high,2010,65,2098,88,0,88,86801.976468288,20136.91618283773
R-very_low-1930-44-65,very_low,max,1930,65,1995,65,0,83,4752,9279.124903436235
R-very_low-1930-44-65,very_low,max,1930,65,1996,66,0,83,4884,9365.487672328909
R-very_low-1930-44-65,very_low,max,1930,65,1997,67,0,83,5028,9478.099010786593
R-very_low-1930-44-65,very_low,max,1930,65,1998,68,0,83,5124,9551.75591923429
R-very_low-1930-44-65,very_low,max,1930,65,1999,69,0,83,5196,9550.853101685734
R-very_low-1930-44-65,very_low,max,1930,65,2000,70,0,83,5328,9576.530819030195
R-very_low-1930-44-65,very_low,max,1930,65,2001,71,0,83,5508,9681.983977466603
R-very_low-1930-44-65,very_low,max,1930,65,2002,72,0,83,5652,9783.150525128356
R-very_low-1930-44-65,very_low,max,1930,65,2003,73,0,83,5724,9715.941013613061
R-very_low-1930-44-65,very_low,max,1930,65,2004,74,0,83,5844,9659.837747647895
R-very_low-1930-44-65,very_low,max,1930,65,2005,75,0,83,6012,9635.469120030826
R-very_low-1930-44-65,very_low,max,1930,65,2006,76,0,83,6252,9720.36482942383
R-very_low-1930-44-65,very_low,max,1930,65,2007,77,0,83,6456,9772.732654495998
R-very_low-1930-44-65,very_low,max,1930,65,2008,78,0,83,6612,9819.64594709294
R-very_low-1930-44-65,very_low,max,1930,65,2009,79,0,83,6984,10308.513604325086
R-very_low-1930-44-65,very_low,max,1930,65,2010,80,0,83,6984,10184.763586994282
R-very_low-1930-44-65,very_low,max,1930,65,2011,81,0,83,6984,9978.91070632113
R-very_low-1930-44-65,very_low,max,1930,65,2012,82,0,83,7236,10149.913888132824
R-very_low-1930-44-65,very_low,max,1930,65,2013,83,0,83,7368,10162.111671512846
R-very_low-1935-44-65,very_low,max,1935,65,2000,65,0,84,5472,9835.355976301282
R-very_low-1935-44-65,very_low,max,1935,65,2001,66,0,84,5664,9956.201388593108
R-very_low-1935-44-65,very_low,max,1935,65,2002,67,0,84,5808,10053.173788029988
R-very_low-1935-44-65,very_low,max,1935,65,2003,68,0,84,5892,10001.104900805058
R-very_low-1935-44-65,very_low,max,1935,65,2004,69,0,84,6012,9937.53328864804
R-very_low-1935-44-65,very_low,max,1935,65,2005,70,0,84,6180,9904.723746139472
R-very_low-1935-44-65,very_low,max,1935,65,2006,71,0,84,6432,10000.22178228632
R-very_low-1935-44-65,very_low,max,1935,65,2007,72,0,84,6636,10045.206613264474
R-very_low-1935-44-65,very_low,max,1935,65,2008,73,0,84,6792,10086.968432041023
R-very_low-1935-44-65,very_low,max,1935,65,2009,74,0,84,7188,10609.62139001843
R-very_low-1935-44-65,very_low,max,1935,65,2010,75,0,84,7188,10482.25668145975
R-very_low-1935-44-65,very_low,max,1935,65,2011,76,0,84,7188,10270.39091595594
R-very_low-1935-44-65,very_low,max,1935,65,2012,77,0,84,7440,10436.064030916004
R-very_low-1935-44-65,very_low,max,1935,65,2013,78,0,84,7572,10443.47306958405
R-very_low-1935-44-65,very_low,max,1935,65,2014,79,0,84,7680,10411.166637945891
R-very_low-1935-44-65,very_low,max,1935,65,2015,80,0,84,7812,10492.713002264069
R-very_low-1935-44-65,very_low,max,1935,65,2016,81,0,84,7812,10393.917590689076
R-very_low-1935-44-65,very_low,max,1935,65,2017,82,0,84,7836,10242.45905077279
R-very_low-1935-44-65,very_low,max,1935,65,2018,83,0,84,7992,10212.401008191358
R-very_low-1935-44-65,very_low,max,1935,65,2019,84,0,84,8208,10318.142472528822
R-very_low-1940-44-65,very_low,max,1940,65,2005,65,0,84,6888,11039.43967045448
R-very_low-1940-44-65,very_low,max,1940,65,2006,66,0,84,7164,11138.306723927115
R-very_low-1940-44-65,very_low,max,1940,65,2007,67,0,84,7404,11207.762170676637
R-very_low-1940-44-65,very_low,max,1940,65,2008,68,0,84,7572,11245.365866816051
R-very_low-1940-44-65,very_low,max,1940,65,2009,69,0,84,8004,11814.05253279181
R-very_low-1940-44-65,very_low,max,1940,65,2010,70,0,84,8004,11672.229059321626
R-very_low-1940-44-65,very_low,max,1940,65,2011,71,0,84,8004,11436.311754495178
R-very_low-1940-44-65,very_low,max,1940,65,2012,72,0,84,8292,11631.161686069288
R-very_low-1940-44-65,very_low,max,1940,65,2013,73,0,84,8436,11635.121343767967
R-very_low-1940-44-65,very_low,max,1940,65,2014,74,0,84,8568,11614.957780458384
R-very_low-1940-44-65,very_low,max,1940,65,2015,75,0,84,8712,11701.550905750712
R-very_low-1940-44-65,very_low,max,1940,65,2016,76,0,84,8712,11591.37353431685
R-very_low-1940-44-65,very_low,max,1940,65,2017,77,0,84,8736,11418.851744199987
R-very_low-1940-44-65,very_low,max,1940,65,2018,78,0,84,8904,11377.7801022192
R-very_low-1940-44-65,very_low,max,1940,65,2019,79,0,84,9156,11509.857758098671
R-very_low-1940-44-65,very_low,max,1940,65,2020,80,0,84,9300,11535.778994165907
R-very_low-1940-44-65,very_low,max,1940,65,2021,81,0,84,9420,11174.659392595368
R-very_low-1940-44-65,very_low,max,1940,65,2022,82,0,84,9984,11057.265352969129
R-very_low-1940-44-65,very_low,max,1940,65,2023,83,0,84,10848,11585.467163242061
R-very_low-1940-44-65,very_low,max,1940,65,2024,84,0,84,11196,11675.739527838856
R-very_low-1945-44-65,very_low,max,1945,65,2010,65,0,84,7788,11357.23637106407
R-very_low-1945-44-65,very_low,max,1945,65,2011,66,0,84,7788,11127.685650175968
R-very_low-1945-44-65,very_low,max,1945,65,2012,67,0,84,8064,11311.346820605733
R-very_low-1945-44-65,very_low,max,1945,65,2013,68,0,84,8196,11304.107934272433
R-very_low-1945-44-65,very_low,max,1945,65,2014,69,0,84,8328,11289.608823022576
R-very_low-1945-44-65,very_low,max,1945,65,2015,70,0,84,8460,11363.07629277445
R-very_low-1945-44-65,very_low,max,1945,65,2016,71,0,84,8460,11256.085870101073
R-very_low-1945-44-65,very_low,max,1945,65,2017,72,0,84,8484,11089.461790040372
R-very_low-1945-44-65,very_low,max,1945,65,2018,73,0,84,8652,11055.76745781677
R-very_low-1945-44-65,very_low,max,1945,65,2019,74,0,84,8904,11193.072682187698
R-very_low-1945-44-65,very_low,max,1945,65,2020,75,0,84,9036,11208.311719492809
R-very_low-1945-44-65,very_low,max,1945,65,2021,76,0,84,9156,10861.484224904796
R-very_low-1945-44-65,very_low,max,1945,65,2022,77,0,84,9696,10738.305775479635
R-very_low-1945-44-65,very_low,max,1945,65,2023,78,0,84,10548,11265.072606736474
R-very_low-1945-44-65,very_low,max,1945,65,2024,79,0,84,10884,11350.370580653636
R-very_low-1945-44-65,very_low,max,1945,65,2025,80,0,84,11148,11378.7636
R-very_low-1945-44-65,very_low,max,1945,65,2026,81,0,84,11448,11448
R-very_low-1945-44-65,very_low,max,1945,65,2027,82,0,84,11736,11500.244977951985
R-very_low-1945-44-65,very_low,max,1945,65,2028,83,0,84,12012,11534.248543733962
R-very_low-1945-44-65,very_low,max,1945,65,2029,84,0,84,12300,11573.536463728928
R-very_low-1950-44-65,very_low,max,1950,65,2015,65,0,85,8508,11427.547647627072
R-very_low-1950-44-65,very_low,max,1950,65,2016,66,0,85,8508,11319.950187094555
R-very_low-1950-44-65,very_low,max,1950,65,2017,67,0,85,8532,11152.202733689823
R-very_low-1950-44-65,very_low,max,1950,65,2018,68,0,85,8700,11117.103199607709
R-very_low-1950-44-65,very_low,max,1950,65,2019,69,0,85,8952,11253.41269664693
R-very_low-1950-44-65,very_low,max,1950,65,2020,70,0,85,9084,11267.851223978827
R-very_low-1950-44-65,very_low,max,1950,65,2021,71,0,85,9204,10918.4251644849
R-very_low-1950-44-65,very_low,max,1950,65,2022,72,0,85,9744,10791.465705061217
R-very_low-1950-44-65,very_low,max,1950,65,2023,73,0,85,10596,11316.335735777368
R-very_low-1950-44-65,very_low,max,1950,65,2024,74,0,85,10932,11400.427341759056
R-very_low-1950-44-65,very_low,max,1950,65,2025,75,0,85,11208,11440.005599999999
R-very_low-1950-44-65,very_low,max,1950,65,2026,76,0,85,11508,11508
R-very_low-1950-44-65,very_low,max,1950,65,2027,77,0,85,11796,11559.039686428221
R-very_low-1950-44-65,very_low,max,1950,65,2028,78,0,85,12084,11603.384898641458
R-very_low-1950-44-65,very_low,max,1950,65,2029,79,0,85,12372,11641.283994248317
R-very_low-1950-44-65,very_low,max,1950,65,2030,80,0,85,12672,11684.042501905968
R-very_low-1950-44-65,very_low,max,1950,65,2031,81,0,85,12972,11720.385456890128
R-very_low-1950-44-65,very_low,max,1950,65,2032,82,0,85,13284,11761.177722513252
R-very_low-1950-44-65,very_low,max,1950,65,2033,83,0,85,13596,11795.601515845054
R-very_low-1950-44-65,very_low,max,1950,65,2034,84,0,85,11145.6,9475.43988028532
R-very_low-1950-44-65,very_low,max,1950,65,2035,85,0,85,11357.227357344,9461.396405114154
R-very_low-1955-44-65,very_low,max,1955,65,2020,65,0,85,9840,12205.598419633605
R-very_low-1955-44-65,very_low,max,1955,65,2021,66,0,85,9972,11829.480197766561
R-very_low-1955-44-65,very_low,max,1955,65,2022,67,0,85,10560,11695.184507948117
R-very_low-1955-44-65,very_low,max,1955,65,2023,68,0,85,11472,12251.887840773685
R-very_low-1955-44-65,very_low,max,1955,65,2024,69,0,85,11844,12351.505802762005
R-very_low-1955-44-65,very_low,max,1955,65,2025,70,0,85,12144,12395.380799999999
R-very_low-1955-44-65,very_low,max,1955,65,2026,71,0,85,12468,12468
R-very_low-1955-44-65,very_low,max,1955,65,2027,72,0,85,12780,12523.27290543851
R-very_low-1955-44-65,very_low,max,1955,65,2028,73,0,85,13080,12559.771141528488
R-very_low-1955-44-65,very_low,max,1955,65,2029,74,0,85,13392,12601.040676606326
R-very_low-1955-44-65,very_low,max,1955,65,2030,75,0,85,13716,12646.648276210719
R-very_low-1955-44-65,very_low,max,1955,65,2031,76,0,85,14052,12696.180730821776
R-very_low-1955-44-65,very_low,max,1955,65,2032,77,0,85,14388,12738.619773526098
R-very_low-1955-44-65,very_low,max,1955,65,2033,78,0,85,14724,12774.230414776595
R-very_low-1955-44-65,very_low,max,1955,65,2034,79,0,85,12067.2,10258.938785115113
R-very_low-1955-44-65,very_low,max,1955,65,2035,80,0,85,12303.662970456,10249.846105540335
R-very_low-1955-44-65,very_low,max,1955,65,2036,81,0,85,12530.536183392,10229.150406652967
R-very_low-1955-44-65,very_low,max,1955,65,2037,82,0,85,12774.0900636,10218.493527214432
R-very_low-1955-44-65,very_low,max,1955,65,2038,83,0,85,13023.337951728,10208.60034194688
R-very_low-1955-44-65,very_low,max,1955,65,2039,84,0,85,13285.972966020001,10205.264061555963
R-very_low-1955-44-65,very_low,max,1955,65,2040,85,0,85,13574.539512575999,10217.460778621456
R-very_low-1960-44-65,very_low,max,1960,65,2025,65,0,86,11604,11844.2028
R-very_low-1960-44-65,very_low,max,1960,65,2026,66,0,86,11916,11916
R-very_low-1960-44-65,very_low,max,1960,65,2027,67,0,86,12204,11958.843704066634
R-very_low-1960-44-65,very_low,max,1960,65,2028,68,0,86,12504,12006.680302268518
R-very_low-1960-44-65,very_low,max,1960,65,2029,69,0,86,12804,12047.76917736465
R-very_low-1960-44-65,very_low,max,1960,65,2030,70,0,86,13104,12082.362132652761
R-very_low-1960-44-65,very_low,max,1960,65,2031,71,0,86,13416,12121.545736173139
R-very_low-1960-44-65,very_low,max,1960,65,2032,72,0,86,13740,12164.903787062036
R-very_low-1960-44-65,very_low,max,1960,65,2033,73,0,86,14076,12212.039345177625
R-very_low-1960-44-65,very_low,max,1960,65,2034,74,0,86,11529.6,9801.897757297735
R-very_low-1960-44-65,very_low,max,1960,65,2035,75,0,86,11758.745496239999,9795.89021741617
R-very_low-1960-44-65,very_low,max,1960,65,2036,76,0,86,11969.609298096,9771.244584200369
R-very_low-1960-44-65,very_low,max,1960,65,2037,77,0,86,12196.890438504,9756.769004873631
R-very_low-1960-44-65,very_low,max,1960,65,2038,78,0,86,12439.078217279999,9750.616824435516
R-very_low-1960-44-65,very_low,max,1960,65,2039,79,0,86,12694.442014176,9750.89541429234
R-very_low-1960-44-65,very_low,max,1960,65,2040,80,0,86,12965.605718015999,9759.120578062179
R-very_low-1960-44-65,very_low,max,1960,65,2041,81,0,86,13234.89259482,9761.696148814406
R-very_low-1960-44-65,very_low,max,1960,65,2042,82,0,86,13538.352255528,9784.928691027031
R-very_low-1960-44-65,very_low,max,1960,65,2043,83,0,86,13840.02273624,9802.021476491418
R-very_low-1960-44-65,very_low,max,1960,65,2044,84,0,86,14149.908855072,9820.180704958882
R-very_low-1960-44-65,very_low,max,1960,65,2045,85,0,86,14469.656444424,9840.361378389685
R-very_low-1960-44-65,very_low,max,1960,65,2046,86,0,86,14796.106025904,9860.234727076162
R-very_low-1965-44-65,very_low,max,1965,65,2030,65,0,86,14028,12934.323565083405
R-very_low-1965-44-65,very_low,max,1965,65,2031,66,0,86,14376,12988.91931300127
R-very_low-1965-44-65,very_low,max,1965,65,2032,67,0,86,14712,13025.477766758127
R-very_low-1965-44-65,very_low,max,1965,65,2033,68,0,86,15072,13076.147841042708
R-very_low-1965-44-65,very_low,max,1965,65,2034,69,0,86,12345.6,10495.620745949114
R-very_low-1965-44-65,very_low,max,1965,65,2035,70,0,86,12590.461641095999,10488.770257184631
R-very_low-1965-44-65,very_low,max,1965,65,2036,71,0,86,12815.753243712,10461.98387569666
R-very_low-1965-44-65,very_low,max,1965,65,2037,72,0,86,13057.95873168,10445.57116115253
R-very_low-1965-44-65,very_low,max,1965,65,2038,73,0,86,13324.891363056,10444.978931630165
R-very_low-1965-44-65,very_low,max,1965,65,2039,74,0,86,13586.433132036002,10436.054485562881
R-very_low-1965-44-65,very_low,max,1965,65,2040,75,0,86,13883.690515967999,10450.156572751554
R-very_low-1965-44-65,very_low,max,1965,65,2041,76,0,86,14178.24062028,10457.48394770661
R-very_low-1965-44-65,very_low,max,1965,65,2042,77,0,86,14499.379328112,10479.517012995182
R-very_low-1965-44-65,very_low,max,1965,65,2043,78,0,86,14817.951664440001,10494.627300873382
R-very_low-1965-44-65,very_low,max,1965,65,2044,79,0,86,15144.679057104,10510.561345846269
R-very_low-1965-44-65,very_low,max,1965,65,2045,80,0,86,15500.549811132,10541.439756439271
R-very_low-1965-44-65,very_low,max,1965,65,2046,81,0,86,15843.699998916001,10558.359115647343
R-very_low-1965-44-65,very_low,max,1965,65,2047,82,0,86,16185.264123,10569.309144923349
R-very_low-1965-44-65,very_low,max,1965,65,2048,83,0,86,16546.971850752,10588.448505349194
R-very_low-1965-44-65,very_low,max,1965,65,2049,84,0,86,16894.756530624,10593.823407582615
R-very_low-1965-44-65,very_low,max,1965,65,2050,85,0,86,17258.29557,10604.389846324377
R-very_low-1965-44-65,very_low,max,1965,65,2051,86,0,86,17633.046932592,10617.007816267997
R-very_low-1970-44-65,very_low,max,1970,65,2035,65,0,86,13622.9368554,11348.8972031041
R-very_low-1970-44-65,very_low,max,1970,65,2036,66,0,86,13871.056366896,11323.46771115833
R-very_low-1970-44-65,very_low,max,1970,65,2037,67,0,86,14136.659670384,11308.466170117305
R-very_low-1970-44-65,very_low,max,1970,65,2038,68,0,86,14418.02247912,11301.851319232073
R-very_low-1970-44-65,very_low,max,1970,65,2039,69,0,86,14703.769374408,11294.306374838612
R-very_low-1970-44-65,very_low,max,1970,65,2040,70,0,86,15026.612407296,11310.425872262815
R-very_low-1970-44-65,very_low,max,1970,65,2041,71,0,86,15336.41047332,11311.71847307922
R-very_low-1970-44-65,very_low,max,1970,65,2042,72,0,86,15693.665398896,11342.69473349929
R-very_low-1970-44-65,very_low,max,1970,65,2043,73,0,86,16038.034422480001,11358.735519864213
R-very_low-1970-44-65,very_low,max,1970,65,2044,74,0,86,16390.466039087998,11375.150185836077
R-very_low-1970-44-65,very_low,max,1970,65,2045,75,0,86,16763.626368539997,11400.41867008561
R-very_low-1970-44-65,very_low,max,1970,65,2046,76,0,86,17141.604036276,11423.291986443499
R-very_low-1970-44-65,very_low,max,1970,65,2047,77,0,86,17507.831419908,11432.972692194227
R-very_low-1970-44-65,very_low,max,1970,65,2048,78,0,86,17904.340635384,11457.032171803618
R-very_low-1970-44-65,very_low,max,1970,65,2049,79,0,86,18285.76429296,11466.05205237268
R-very_low-1970-44-65,very_low,max,1970,65,2050,80,0,86,18672.75939,11473.509610206205
R-very_low-1970-44-65,very_low,max,1970,65,2051,81,0,86,19071.918225948,11483.364483187994
R-very_low-1970-44-65,very_low,max,1970,65,2052,82,0,86,19461.550372547998,11482.572579886975
R-very_low-1970-44-65,very_low,max,1970,65,2053,83,0,86,19860.9999636,11482.854615403567
R-very_low-1970-44-65,very_low,max,1970,65,2054,84,0,86,20260.71973818,11478.644760868505
R-very_low-1970-44-65,very_low,max,1970,65,2055,85,0,86,20660.879031935998,11470.214310107736
R-very_low-1970-44-65,very_low,max,1970,65,2056,86,0,86,21063.945639131998,11459.072144355376
R-very_low-1975-44-65,very_low,max,1975,65,2040,65,0,86,16141.429661952,12149.54100867134
R-very_low-1975-44-65,very_low,max,1975,65,2041,66,0,86,16485.2402469,12159.064010343986
R-very_low-1975-44-65,very_low,max,1975,65,2042,67,0,86,16859.960389896,12185.641726179083
R-very_low-1975-44-65,very_low,max,1975,65,2043,68,0,86,17230.176354,12203.05500101556
R-very_low-1975-44-65,very_low,max,1975,65,2044,69,0,86,17617.65918552,12226.834714781264
R-very_low-1975-44-65,very_low,max,1975,65,2045,70,0,86,18017.41559832,12253.081562308082
R-very_low-1975-44-65,very_low,max,1975,65,2046,71,0,86,18420.966587388,12275.868673371137
R-very_low-1975-44-65,very_low,max,1975,65,2047,72,0,86,18811.901272104,12284.557029013766
R-very_low-1975-44-65,very_low,max,1975,65,2048,73,0,86,19234.008016248,12307.889640983463
R-very_low-1975-44-65,very_low,max,1975,65,2049,74,0,86,19649.136139488,12320.95165123976
R-very_low-1975-44-65,very_low,max,1975,65,2050,75,0,86,20059.668719999998,12325.698469596828
R-very_low-1975-44-65,very_low,max,1975,65,2051,76,0,86,20501.624733996,12344.20295477729
R-very_low-1975-44-65,very_low,max,1975,65,2052,77,0,86,20913.63226332,12339.320135120213
R-very_low-1975-44-65,very_low,max,1975,65,2053,78,0,86,21344.658531,12340.648062842054
R-very_low-1975-44-65,very_low,max,1975,65,2054,79,0,86,21774.607969176,12336.333206087764
R-very_low-1975-44-65,very_low,max,1975,65,2055,80,0,86,22205.026896648,12327.472460032746
R-very_low-1975-44-65,very_low,max,1975,65,2056,81,0,86,22637.223695832,12314.956747540262
R-very_low-1975-44-65,very_low,max,1975,65,2057,82,0,86,23066.246702964,12296.277400226989
R-very_low-1975-44-65,very_low,max,1975,65,2058,83,0,86,23508.616824,12280.351212499154
R-very_low-1975-44-65,very_low,max,1975,65,2059,84,0,86,23955.812202816,12262.572870352724
R-very_low-1975-44-65,very_low,max,1975,65,2060,85,0,86,24439.476438,12258.846021584483
R-very_low-1975-44-65,very_low,max,1975,65,2061,86,0,86,24928.45253892,12252.931435433107
R-very_low-1980-44-65,very_low,max,1980,65,2045,65,0,87,19159.756896564,13029.952197444109
R-very_low-1980-44-65,very_low,max,1980,65,2046,66,0,87,19589.080221012002,13054.308257087676
R-very_low-1980-44-65,very_low,max,1980,65,2047,67,0,87,20004.986456028,13063.666103125259
R-very_low-1980-44-65,very_low,max,1980,65,2048,68,0,87,20452.869782039998,13087.84232106499
R-very_low-1980-44-65,very_low,max,1980,65,2049,69,0,87,20892.752350847997,13100.758717773922
R-very_low-1980-44-65,very_low,max,1980,65,2050,70,0,87,21336.36009,13110.163711022635
R-very_low-1980-44-65,very_low,max,1980,65,2051,71,0,87,21793.859462424,13122.268496406079
R-very_low-1980-44-65,very_low,max,1980,65,2052,72,0,87,22237.857886979997,13120.630798697695
R-very_low-1980-44-65,very_low,max,1980,65,2053,73,0,87,22700.8863012,13124.765999457604
R-very_low-1980-44-65,very_low,max,1980,65,2054,74,0,87,23152.518215352,13116.983767005891
R-very_low-1980-44-65,very_low,max,1980,65,2055,75,0,87,23613.72319428,13109.532526631001
R-very_low-1980-44-65,very_low,max,1980,65,2056,76,0,87,24075.649347672,13097.479813309303
R-very_low-1980-44-65,very_low,max,1980,65,2057,77,0,87,24524.097890472,13073.4364604197
R-very_low-1980-44-65,very_low,max,1980,65,2058,78,0,87,25004.6197128,13061.828107840009
R-very_low-1980-44-65,very_low,max,1980,65,2059,79,0,87,25470.769261499998,13038.053625097664
R-very_low-1980-44-65,very_low,max,1980,65,2060,80,0,87,25984.044288,13033.60154840907
R-very_low-1980-44-65,very_low,max,1980,65,2061,81,0,87,26511.21143028,13030.895336095526
R-very_low-1980-44-65,very_low,max,1980,65,2062,82,0,87,27038.104689708,13022.906404327565
R-very_low-1980-44-65,very_low,max,1980,65,2063,83,0,87,27599.122387992,13026.085888337642
R-very_low-1980-44-65,very_low,max,1980,65,2064,84,0,87,28152.961179876,13020.56222704641
R-very_low-1980-44-65,very_low,max,1980,65,2065,85,0,87,28732.799592167998,13021.78710401424
R-very_low-1980-44-65,very_low,max,1980,65,2066,86,0,87,29313.044351327997,13017.888967540566
R-very_low-1980-44-65,very_low,max,1980,65,2067,87,0,87,29919.935273100004,13020.488505852862
R-very_low-1985-44-65,very_low,max,1985,65,2050,65,0,87,22613.05146,13894.62895244844
R-very_low-1985-44-65,very_low,max,1985,65,2051,66,0,87,23104.423761468,13911.370428696267
R-very_low-1985-44-65,very_low,max,1985,65,2052,67,0,87,23580.348691656,13912.718161083141
R-very_low-1985-44-65,very_low,max,1985,65,2053,68,0,87,24066.2162712,13914.14647256051
R-very_low-1985-44-65,very_low,max,1985,65,2054,69,0,87,24539.493660516,13902.770186877426
R-very_low-1985-44-65,very_low,max,1985,65,2055,70,0,87,25031.449596383998,13896.605798784372
R-very_low-1985-44-65,very_low,max,1985,65,2056,71,0,87,25514.074999512,13880.002879078342
R-very_low-1985-44-65,very_low,max,1985,65,2057,72,0,87,25990.892950295998,13855.363367607455
R-very_low-1985-44-65,very_low,max,1985,65,2058,73,0,87,26500.6226016,13843.305003180865
R-very_low-1985-44-65,very_low,max,1985,65,2059,74,0,87,27003.445116191997,13822.604330190497
R-very_low-1985-44-65,very_low,max,1985,65,2060,75,0,87,27546.264342,13817.211424111654
R-very_low-1985-44-65,very_low,max,1985,65,2061,76,0,87,28102.763426592002,13813.181258428292
R-very_low-1985-44-65,very_low,max,1985,65,2062,77,0,87,28658.464057248,13803.352690301195
R-very_low-1985-44-65,very_low,max,1985,65,2063,78,0,87,29258.038317672,13809.052139139336
R-very_low-1985-44-65,very_low,max,1985,65,2064,79,0,87,29840.225458188,13800.911029038069
R-very_low-1985-44-65,very_low,max,1985,65,2065,80,0,87,30466.824914568,13807.65234867412
R-very_low-1985-44-65,very_low,max,1985,65,2066,81,0,87,31074.936233376,13800.343107015602
R-very_low-1985-44-65,very_low,max,1985,65,2067,82,0,87,31719.436416144003,13803.591267787608
R-very_low-1985-44-65,very_low,max,1985,65,2068,83,0,87,32361.536648364,13800.11658085522
R-very_low-1985-44-65,very_low,max,1985,65,2069,84,0,87,33032.108018532,13803.108470833127
R-very_low-1985-44-65,very_low,max,1985,65,2070,85,0,87,33680.743935024,13791.429296843835
R-very_low-1985-44-65,very_low,max,1985,65,2071,86,0,87,34385.083404036,13797.000332307356
R-very_low-1985-44-65,very_low,max,1985,65,2072,87,0,87,35075.919275856,13791.472746338362
R-very_low-1990-44-65,very_low,max,1990,65,2055,65,0,87,26440.145894015997,14678.665865382629
R-very_low-1990-44-65,very_low,max,1990,65,2056,66,0,87,26952.500651352,14662.525944847383
R-very_low-1990-44-65,very_low,max,1990,65,2057,67,0,87,27457.68801012,14637.290274795212
R-very_low-1990-44-65,very_low,max,1990,65,2058,68,0,87,27996.625490399998,14624.781898521718
R-very_low-1990-44-65,very_low,max,1990,65,2059,69,0,87,28518.402174876,14598.085084935436
R-very_low-1990-44-65,very_low,max,1990,65,2060,70,0,87,29090.832192,14591.966950936243
R-very_low-1990-44-65,very_low,max,1990,65,2061,71,0,87,29676.729213000002,14586.823137420366
R-very_low-1990-44-65,very_low,max,1990,65,2062,72,0,87,30270.064725504,14579.580347701996
R-very_low-1990-44-65,very_low,max,1990,65,2063,73,0,87,30899.491974408,14583.77663993259
R-very_low-1990-44-65,very_low,max,1990,65,2064,74,0,87,31518.792497952,14577.237414524616
R-very_low-1990-44-65,very_low,max,1990,65,2065,75,0,87,32174.839857131996,14581.729614664104
R-very_low-1990-44-65,very_low,max,1990,65,2066,76,0,87,32819.5546656,14575.12612747618
R-very_low-1990-44-65,very_low,max,1990,65,2067,77,0,87,33501.717452556004,14579.200223388054
R-very_low-1990-44-65,very_low,max,1990,65,2068,78,0,87,34179.88962198,14575.527319032082
R-very_low-1990-44-65,very_low,max,1990,65,2069,79,0,87,34887.65226912,14578.483707222147
R-very_low-1990-44-65,very_low,max,1990,65,2070,80,0,87,35570.816016312,14565.366936858833
R-very_low-1990-44-65,very_low,max,1990,65,2071,81,0,87,36311.870353608,14570.122789832354
R-very_low-1990-44-65,very_low,max,1990,65,2072,82,0,87,37046.191501332,14566.162512465853
R-very_low-1990-44-65,very_low,max,1990,65,2073,83,0,87,37820.227253904,14571.783449413715
R-very_low-1990-44-65,very_low,max,1990,65,2074,84,0,87,38586.073516968,14568.208647560836
R-very_low-1990-44-65,very_low,max,1990,65,2075,85,0,87,39413.4386688,14581.657178123523
R-very_low-1990-44-65,very_low,max,1990,65,2076,86,0,87,40253.176279572,14593.172046060681
R-very_low-1990-44-65,very_low,max,1990,65,2077,87,0,87,41126.899811904,14610.413637535248
R-very_low-1995-44-65,very_low,max,1995,65,2060,65,0,88,30706.008858,15402.13987327281
R-very_low-1995-44-65,very_low,max,1995,65,2061,66,0,88,31329.832943976002,15399.363211445558
R-very_low-1995-44-65,very_low,max,1995,65,2062,67,0,88,31951.734988032,15389.55703368544
R-very_low-1995-44-65,very_low,max,1995,65,2063,68,0,88,32619.525859392,15395.589015763819
R-very_low-1995-44-65,very_low,max,1995,65,2064,69,0,88,33266.9374461,15385.743132052059
R-very_low-1995-44-65,very_low,max,1995,65,2065,70,0,88,33960.885939203996,15391.170816663782
R-very_low-1995-44-65,very_low,max,1995,65,2066,71,0,88,34641.903622032,15384.42918350183
